household_key,churn,churn_probability,risk_level,recency,tenure_days,purchase_frequency,discount_rate,median_basket_sales,median_basket_quantity,median_unique_products
1412,0,0.3100527687864498,Medium Risk,4,669,0.11061285500747384,0.1574648341397544,55.425,23.0,18.5
1207,0,0.30971134709460435,Medium Risk,4,602,0.16943521594684385,0.33762312872168737,5.414999999999999,3.0,2.0
2125,0,0.30961991969804126,Medium Risk,1,629,0.16534181240063592,0.1919865039685517,33.655,26.0,3.0
944,0,0.3092494742124297,Medium Risk,2,610,0.16229508196721312,0.12467735224481831,22.0,18.0,3.0
816,0,0.30903461677909394,Medium Risk,4,658,0.1534954407294833,0.1378837458353165,17.99,7.0,5.0
1164,0,0.30896919614230367,Medium Risk,7,633,0.15639810426540285,0.0685089680881007,34.69,14.0,9.0
2203,0,0.3089451891566253,Medium Risk,5,635,0.15748031496062992,0.08475424678624277,31.755,11.0,7.0
1774,0,0.3088007773462959,Medium Risk,1,599,0.10684474123539232,0.16889315250038436,42.54,21.0,17.0
640,1,0.3086493265681143,Medium Risk,1,619,0.14862681744749595,0.2386020193054477,17.485,11.0,5.0
134,0,0.30706980563374314,Medium Risk,2,645,0.12558139534883722,0.22459739824340497,54.18,24.0,15.0
1296,0,0.30692645297655746,Medium Risk,1,604,0.1291390728476821,0.29764694990327595,26.285,15.0,11.0
16,0,0.3065688513101358,Medium Risk,5,579,0.16753022452504318,0.1141983091563035,12.690000000000001,5.0,4.0
192,0,0.30631353596419786,Medium Risk,7,629,0.14308426073131955,0.15156436974043316,37.650000000000006,14.0,13.0
1234,0,0.30628269113885476,Medium Risk,1,611,0.14402618657937807,0.16543321440256767,45.58,13.0,10.0
2231,0,0.3061015226322389,Medium Risk,0,667,0.13043478260869565,0.13310529409867866,32.55,12.0,9.0
2205,0,0.3059077900742999,Medium Risk,5,669,0.14947683109118087,0.2567446414133358,15.905000000000001,9.0,7.0
1354,0,0.30585243809698265,Medium Risk,1,606,0.13696369636963696,0.18399973173604503,26.18,13.0,9.0
2185,0,0.3054552074646329,Medium Risk,8,667,0.1454272863568216,0.09654342709399696,58.33,27.0,15.0
1689,0,0.30514503750857,Medium Risk,9,664,0.17771084337349397,0.23542028472080498,14.035,6.0,4.0
1515,0,0.30504331625371467,Medium Risk,3,628,0.15127388535031847,0.15389346395891398,32.62,9.0,8.0
159,0,0.3048250473365093,Medium Risk,2,602,0.1345514950166113,0.2026009958497935,15.010000000000002,12.0,9.0
335,0,0.30373746041907723,Medium Risk,22,633,0.2259083728278041,0.0865546528803545,16.26,6.0,4.0
2299,0,0.30346450697922195,Medium Risk,0,566,0.10424028268551237,0.1712949918078123,33.33,20.0,17.0
1931,0,0.30334485693919955,Medium Risk,5,617,0.16045380875202594,0.2950406092322698,13.129999999999999,7.0,6.0
2088,0,0.3031741822204139,Medium Risk,17,644,0.15838509316770186,0.20308839403067117,43.120000000000005,30.0,18.0
2037,0,0.3031397582176936,Medium Risk,4,581,0.16179001721170397,0.18348508370746444,14.89,7.0,5.5
23,0,0.30313886052328026,Medium Risk,7,566,0.1872791519434629,0.08607296295551578,19.71,5.0,3.0
2374,0,0.3027168544177341,Medium Risk,0,670,0.11940298507462686,0.21403474918996276,66.13,27.0,16.5
1,0,0.30265049333237143,Medium Risk,6,625,0.1264,0.18836191315629192,49.33,21.0,18.0
1621,0,0.30255664760534967,Medium Risk,0,590,0.13898305084745763,0.21296926496769586,19.994999999999997,9.0,8.0
165,0,0.30253415182387466,Medium Risk,32,603,0.2736318407960199,0.3419902160241998,13.45,7.0,3.0
960,0,0.3023581268736305,Medium Risk,5,644,0.16304347826086957,0.09108614294025656,19.2,5.0,5.0
1815,0,0.3017777239952916,Medium Risk,2,562,0.14768683274021352,0.175615231428399,36.32,36.0,10.0
1331,1,0.30171961409948744,Medium Risk,3,660,0.1590909090909091,0.17357209930643647,8.19,3.0,3.0
1847,0,0.3015933381788271,Medium Risk,5,576,0.1684027777777778,0.2096506793964993,19.94,8.0,6.0
2033,0,0.30155601457838505,Medium Risk,3,607,0.1696869851729819,0.09364924771628157,18.98,7.0,3.0
705,0,0.3013626141778819,Medium Risk,1,605,0.15206611570247933,0.19574839202005884,13.754999999999999,6.0,5.0
220,1,0.30135195053826624,Medium Risk,2,642,0.14174454828660435,0.20120067795536264,22.0,22.0,8.0
545,0,0.3005805361035233,Medium Risk,7,584,0.09075342465753425,0.1808248753206609,49.5,33.0,27.0
83,0,0.3004803744960769,Medium Risk,4,638,0.16927899686520376,0.15716434235712332,6.855,3.0,2.0
973,0,0.3002608483201108,Medium Risk,13,574,0.13937282229965156,0.11692650505560706,103.49000000000001,53.0,28.5
114,0,0.30001467011797645,Medium Risk,0,675,0.1259259259259259,0.1613799019454376,27.34,15.0,10.0
1021,0,0.2999776693132308,Low Risk,2,579,0.16407599309153714,0.1292726238128875,8.48,3.0,3.0
121,1,0.29974296420604196,Low Risk,12,556,0.19964028776978418,0.18191662398116445,11.0,6.0,4.0
288,0,0.29974212232550584,Low Risk,0,574,0.15156794425087108,0.10760151787281737,30.07,13.0,7.0
1686,0,0.29961450080891455,Low Risk,1,572,0.1555944055944056,0.22977704225469242,11.16,6.0,5.0
1834,1,0.2995732367180944,Low Risk,22,576,0.234375,0.20432948666931955,19.57,8.0,5.0
1318,0,0.29932645737007557,Low Risk,4,582,0.12027491408934708,0.08153968056619985,70.5,29.0,21.5
2295,0,0.2993215908505306,Low Risk,4,631,0.14896988906497624,0.20123411969101784,41.22,32.0,11.0
2441,0,0.299278801682504,Low Risk,0,647,0.14528593508500773,0.3569625723917365,11.370000000000001,7.0,5.5
362,0,0.2992778371336284,Low Risk,5,664,0.13253012048192772,0.14282515995200565,34.565,17.0,13.5
401,0,0.29907733780509665,Low Risk,0,675,0.13185185185185186,0.19704532611859793,18.990000000000002,10.0,8.0
2172,0,0.2982474386022242,Low Risk,1,565,0.16283185840707964,0.1017701374607139,16.305,5.0,4.0
2102,0,0.297948037996533,Low Risk,2,671,0.14605067064083457,0.18294111221690898,20.925,9.0,7.0
1191,0,0.29788686673330717,Low Risk,1,586,0.15699658703071673,0.13376221731055288,16.64,6.0,5.0
2331,0,0.29759729610617797,Low Risk,6,659,0.1471927162367223,0.2874191347756723,44.28,51.0,13.0
2022,0,0.297570884668458,Low Risk,2,586,0.13651877133105803,0.13752135979812882,77.405,34.5,18.0
680,0,0.2971523538615151,Low Risk,2,569,0.1616871704745167,0.25992162773172567,18.4,8.5,6.0
195,0,0.2968148675798198,Low Risk,4,631,0.14263074484944532,0.27282628337557935,37.504999999999995,31.0,12.5
752,0,0.29676004131045564,Low Risk,5,619,0.1680129240710824,0.14874575045406108,30.535,14.0,7.0
462,0,0.2961872421820764,Low Risk,0,632,0.14873417721518986,0.1808816078365141,13.09,6.0,5.0
1133,0,0.2960349595072014,Low Risk,4,648,0.16820987654320987,0.16857377792464284,9.0,4.0,3.0
1900,0,0.296034216719461,Low Risk,3,568,0.09330985915492958,0.10422703424781683,164.85,50.0,40.0
540,0,0.2959052216576565,Low Risk,2,555,0.15855855855855855,0.13749437763266326,25.490000000000002,11.0,7.5
1745,0,0.2956700833593045,Low Risk,11,665,0.18045112781954886,0.20592391105175073,17.15,9.0,6.5
852,0,0.29566879595077533,Low Risk,1,580,0.15689655172413794,0.10767508154334644,14.010000000000002,5.0,5.0
1812,0,0.29523568494847374,Low Risk,6,561,0.17647058823529413,0.18392931666922924,11.31,7.0,5.0
1403,0,0.29518776172446687,Low Risk,25,582,0.25773195876288657,0.10623675901753618,17.005000000000003,13.0,2.0
65,1,0.295184027550955,Low Risk,10,636,0.1918238993710692,0.11749266711390334,11.465,3.0,3.0
663,0,0.2950842145322774,Low Risk,11,556,0.17805755395683454,0.27931832652411526,27.77,17.0,11.0
952,0,0.2949038781831143,Low Risk,9,572,0.18706293706293706,0.1580887558882669,13.3,6.0,5.0
932,0,0.29486755272902543,Low Risk,26,648,0.24074074074074073,0.14540509575835145,15.57,7.0,5.0
417,0,0.2944453499697201,Low Risk,5,572,0.1381118881118881,0.2072040554048265,25.52,16.0,14.0
32,0,0.2942594401946493,Low Risk,5,628,0.1767515923566879,0.11676130428410617,20.94,8.0,4.0
1131,0,0.2940059897881124,Low Risk,2,662,0.14954682779456194,0.20439696365577506,19.66,7.0,7.0
1060,1,0.2938377369154036,Low Risk,9,672,0.09523809523809523,0.14792690747638565,100.16999999999999,40.5,33.5
2056,0,0.29352489211126354,Low Risk,5,585,0.1811965811965812,0.1714340784849268,18.355,6.0,4.0
282,0,0.2934640262858735,Low Risk,1,620,0.1596774193548387,0.14627367159515586,21.62,15.0,5.0
39,0,0.29340592918220976,Low Risk,6,650,0.09692307692307692,0.16532944913111206,88.64,38.0,30.0
1409,0,0.29338160452023454,Low Risk,2,594,0.1414141414141414,0.12028248451396757,40.03,14.0,12.5
132,0,0.2933341856987719,Low Risk,1,645,0.14263565891472868,0.1720748813159132,19.869999999999997,8.5,8.0
1648,0,0.29326512867801724,Low Risk,4,618,0.18608414239482202,0.24909584259815612,30.01,42.0,3.0
2077,0,0.29299025523427147,Low Risk,6,591,0.1793570219966159,0.10741913203637618,12.84,6.0,4.0
985,0,0.2925223192085128,Low Risk,1,679,0.1561119293078056,0.2641565372072339,11.844999999999999,5.5,4.0
443,0,0.2924018525563638,Low Risk,1,611,0.15384615384615385,0.2878213283747635,20.0,13.0,7.0
1981,0,0.29219112425368515,Low Risk,0,603,0.16086235489220563,0.33941576861723244,10.0,5.0,4.0
1919,0,0.29199629663263127,Low Risk,9,624,0.15544871794871795,0.21999641016177024,29.42,30.0,13.0
1613,0,0.2919946704075371,Low Risk,18,625,0.208,0.13888563569662804,35.92,14.5,9.5
1542,0,0.2918010443163955,Low Risk,5,653,0.17457886676875958,0.1832118831175562,12.67,5.0,3.5
1385,0,0.2914242032177835,Low Risk,11,610,0.1819672131147541,0.21203348706600977,32.54,16.0,10.0
543,0,0.29142320403880206,Low Risk,5,603,0.16086235489220563,0.12776384176187455,35.019999999999996,21.0,10.0
212,0,0.291140371199322,Low Risk,5,676,0.15680473372781065,0.15272500253096208,22.98,10.0,8.0
1216,0,0.2909063019747791,Low Risk,20,567,0.2257495590828924,0.17672509536916317,22.04,8.0,7.0
2381,0,0.28955020865781994,Low Risk,4,575,0.15130434782608695,0.3115299279285596,20.52,16.0,11.0
923,0,0.2895171104069044,Low Risk,25,612,0.2581699346405229,0.19515187670280876,12.035,4.0,2.0
1928,0,0.2892521551485552,Low Risk,5,645,0.17054263565891473,0.2650883966673441,18.655,10.0,6.0
1618,0,0.28897579875611945,Low Risk,4,560,0.1732142857142857,0.13485521560631025,35.57,26.0,8.0
242,0,0.2888923983976851,Low Risk,1,607,0.13179571663920922,0.13832343454797869,46.42,21.5,15.0
2361,0,0.2881242958960036,Low Risk,2,564,0.15425531914893617,0.12246434693844854,38.15,14.0,11.0
1071,0,0.2877435982409725,Low Risk,1,576,0.140625,0.17128931738887263,15.57,12.0,10.0
26,0,0.2875263732022401,Low Risk,4,628,0.16878980891719744,0.16648371548769952,12.64,7.0,5.0
178,0,0.2874243158997183,Low Risk,0,657,0.1567732115677321,0.17112993057145034,12.48,6.0,4.0
2225,0,0.28724039388069716,Low Risk,2,632,0.1518987341772152,0.11379603937350313,22.02,10.0,8.0
606,0,0.28715615571476794,Low Risk,1,642,0.14797507788161993,0.14070886951666883,21.94,10.0,8.0
1594,0,0.28675006419326193,Low Risk,3,567,0.18518518518518517,0.1785631410405161,17.400000000000002,6.0,3.0
1996,0,0.2867377068597107,Low Risk,6,635,0.1826771653543307,0.12765103571759331,16.645000000000003,4.0,4.0
1912,0,0.28652745503815324,Low Risk,3,601,0.15806988352745424,0.16942452943827044,19.240000000000002,14.0,8.0
216,0,0.2863420898116696,Low Risk,5,674,0.17359050445103857,0.1179561465509876,14.32,6.0,4.0
823,0,0.28598146899024,Low Risk,5,587,0.1890971039182283,0.122935503437944,16.69,6.0,3.0
1266,0,0.285972848067594,Low Risk,0,665,0.16691729323308271,0.32642681889356034,7.27,3.0,2.0
1650,0,0.28582733167419117,Low Risk,3,562,0.17793594306049823,0.17240043176219866,19.63,7.0,5.0
2375,0,0.28572547335465515,Low Risk,0,681,0.15859030837004406,0.18266691115367958,9.08,4.0,3.0
1953,0,0.28568009141417716,Low Risk,3,606,0.17326732673267325,0.1541737190336975,12.24,5.0,4.0
1238,0,0.28464186857100576,Low Risk,5,674,0.06973293768545995,0.3092613264814093,101.83,49.0,38.0
1094,0,0.28441434215080386,Low Risk,0,663,0.13423831070889894,0.18650002646015984,42.09,16.0,13.0
1940,0,0.28437693186042784,Low Risk,2,638,0.11442006269592477,0.14761518480483954,28.98,19.0,17.0
430,0,0.28421147423550225,Low Risk,0,579,0.1692573402417962,0.18165900204116767,8.215,4.0,3.0
558,0,0.2840855472368673,Low Risk,12,562,0.20106761565836298,0.1527779499320335,12.77,7.0,6.0
467,0,0.2840498249854971,Low Risk,13,661,0.2102874432677761,0.2065038607840905,12.19,5.0,3.0
377,0,0.283282423171099,Low Risk,17,564,0.225177304964539,0.18731166119081147,13.29,6.0,5.0
2006,0,0.28266943367419173,Low Risk,1,660,0.15,0.25481669257666795,26.89,16.0,9.0
1012,1,0.28221017586138014,Low Risk,8,615,0.1951219512195122,0.17579007133374033,11.71,5.0,3.5
1169,0,0.2822079371142018,Low Risk,15,591,0.20812182741116753,0.2505835026922835,13.85,8.0,7.0
273,0,0.2816803876281689,Low Risk,7,658,0.1838905775075988,0.11772864485600065,11.47,4.0,4.0
1085,0,0.2807968352200071,Low Risk,5,568,0.18309859154929578,0.17953073305530554,20.509999999999998,47.5,5.5
1779,0,0.28068162857871304,Low Risk,3,642,0.16666666666666666,0.3100391298980556,19.740000000000002,13.0,7.0
806,0,0.2805156198191371,Low Risk,10,623,0.19101123595505617,0.16147633877977172,28.130000000000003,12.0,8.0
1312,0,0.28025447047005886,Low Risk,12,608,0.21710526315789475,0.1632908373619622,17.1,6.0,3.0
122,1,0.28019717763465496,Low Risk,10,669,0.19730941704035873,0.2907204934118307,10.015,4.5,4.0
205,0,0.2797319946096062,Low Risk,1,616,0.16233766233766234,0.1290496120214095,20.68,8.0,6.5
447,0,0.2796701913855456,Low Risk,9,625,0.2016,0.20594979772604372,6.365,3.0,2.5
517,0,0.2792989955281539,Low Risk,4,607,0.1696869851729819,0.1501708512850988,24.63,12.0,8.0
1927,0,0.2791822493648059,Low Risk,2,597,0.1541038525963149,0.17235275118428464,31.355,13.0,11.0
211,0,0.2790935314892569,Low Risk,0,591,0.16412859560067683,0.17634982164870658,11.73,7.0,5.0
1224,0,0.27894619150605465,Low Risk,1,568,0.14964788732394366,0.19774791072042738,17.09,10.0,10.0
1569,0,0.27861772269501495,Low Risk,0,668,0.15269461077844312,0.19930611999157108,8.370000000000001,6.0,5.5
1627,0,0.27848659105154633,Low Risk,1,619,0.1777059773828756,0.14805224822278581,20.384999999999998,8.5,3.5
2416,0,0.2784558447398283,Low Risk,0,636,0.16352201257861634,0.13813883137713207,32.55,8.5,7.0
893,0,0.2783606135320623,Low Risk,1,623,0.15890850722311398,0.1263160745600672,26.48,12.0,8.0
1749,0,0.2783603244739226,Low Risk,5,585,0.20170940170940171,0.11847098955949023,23.685000000000002,9.0,2.5
396,0,0.2783313295815751,Low Risk,3,571,0.18213660245183888,0.15577959730761384,12.16,5.0,4.0
332,0,0.2778669734020913,Low Risk,4,671,0.16840536512667661,0.21750818978383502,21.09,11.0,7.0
1406,0,0.27728947996811093,Low Risk,4,602,0.18604651162790697,0.1587834873551181,16.165,6.0,4.0
42,0,0.2772596524635709,Low Risk,0,582,0.14432989690721648,0.2803879884460091,23.315,15.0,11.5
1458,0,0.2769154492972391,Low Risk,9,581,0.20654044750430292,0.2385888011672406,21.935000000000002,10.5,5.0
1219,0,0.27606037600900507,Low Risk,2,602,0.18272425249169436,0.17451193203896503,5.12,3.0,2.0
2193,0,0.27586247212647347,Low Risk,12,658,0.1702127659574468,0.11377747831213678,55.57000000000001,32.0,17.0
941,0,0.27572773519120913,Low Risk,5,578,0.1903114186851211,0.12119942263817107,12.99,4.0,4.0
2455,0,0.27570800861550654,Low Risk,2,599,0.17195325542570952,0.15103311986217272,40.69,14.0,9.0
47,0,0.2753939857293545,Low Risk,3,570,0.18421052631578946,0.12695810817693934,12.68,4.0,4.0
1673,0,0.2747547234771745,Low Risk,6,574,0.18641114982578397,0.1813107394590734,29.36,23.0,8.0
1861,0,0.27467965057821686,Low Risk,3,672,0.17410714285714285,0.237962209884838,8.34,4.0,4.0
2500,0,0.27450955004903405,Low Risk,4,599,0.17362270450751252,0.18759553540258497,45.144999999999996,19.0,11.0
2171,0,0.2741659319566138,Low Risk,9,568,0.17253521126760563,0.12209042645662553,35.864999999999995,16.5,14.0
2425,0,0.2740441397873006,Low Risk,2,577,0.19584055459272098,0.140344334939584,27.979999999999997,12.0,3.0
434,0,0.2739375867650141,Low Risk,12,596,0.17953020134228187,0.18265985933895493,32.24,15.0,14.0
43,0,0.27379382875270025,Low Risk,0,567,0.17989417989417988,0.11016226432489744,5.84,3.0,2.0
1916,0,0.2737527184567967,Low Risk,16,665,0.22105263157894736,0.1887546624011856,9.41,4.0,4.0
706,0,0.2733677213206087,Low Risk,5,657,0.1856925418569254,0.1938790704964928,20.345,7.0,5.0
2418,0,0.2732784524186663,Low Risk,3,592,0.17736486486486486,0.1584353550629923,9.73,5.0,5.0
49,0,0.2728343416848743,Low Risk,6,615,0.18536585365853658,0.22877769520640287,42.625,37.0,9.5
2314,0,0.2723283309373068,Low Risk,6,575,0.14608695652173914,0.16236721385749306,50.66,25.5,19.5
1839,0,0.2721693180932283,Low Risk,2,563,0.16518650088809947,0.1094299809973684,15.07,9.0,8.0
1068,0,0.2714631822672006,Low Risk,0,597,0.17587939698492464,0.2444834562730758,4.5,3.0,3.0
2488,0,0.2713249590292912,Low Risk,11,609,0.18719211822660098,0.1354589312956373,36.035,23.5,12.0
2068,0,0.27117357621376603,Low Risk,7,596,0.17785234899328858,0.29157068232698485,20.28,13.0,10.0
1015,0,0.27081486760983225,Low Risk,8,628,0.16560509554140126,0.2001422154866625,30.3,20.5,13.5
2292,0,0.2701836748030143,Low Risk,0,622,0.16559485530546625,0.16371896409309558,9.05,7.0,5.0
1642,0,0.26956174676467815,Low Risk,7,650,0.18461538461538463,0.26083305768301057,15.440000000000001,9.0,7.0
915,0,0.26955888962531654,Low Risk,5,602,0.1877076411960133,0.08540871389486661,7.02,4.0,4.0
2126,0,0.2692896950029336,Low Risk,12,576,0.21354166666666666,0.1363366690805029,24.97,9.0,7.0
2281,0,0.2692633778239228,Low Risk,0,575,0.1634782608695652,0.17705266528502941,26.77,11.5,9.0
1676,0,0.2691117182205122,Low Risk,0,567,0.16225749559082892,0.1492777049213659,27.98,40.0,9.0
2186,0,0.26906623082827064,Low Risk,0,650,0.16153846153846155,0.13806778533682174,28.66,10.0,8.0
2047,0,0.26846429193630855,Low Risk,5,571,0.20490367775831875,0.17533906357982032,25.01,15.0,4.0
1437,0,0.2683563582295424,Low Risk,0,662,0.14803625377643503,0.29119182703283997,26.53,13.0,11.0
1520,0,0.2682623928106155,Low Risk,11,569,0.23725834797891038,0.17510520450424974,27.0,18.0,2.0
2109,0,0.26819263736973165,Low Risk,6,602,0.1877076411960133,0.19841535591436657,18.68,9.0,7.0
1548,0,0.26812313234881097,Low Risk,1,648,0.16049382716049382,0.20028419082992163,25.795,11.0,9.0
807,0,0.26804704816947456,Low Risk,6,650,0.18153846153846154,0.267667980986677,29.630000000000003,18.0,9.0
2134,0,0.2678315792264853,Low Risk,12,640,0.125,0.17909687854161094,117.345,52.0,36.5
214,0,0.26777901571496765,Low Risk,0,569,0.14762741652021089,0.1921117836129458,29.305,14.0,13.0
166,0,0.2677137410820425,Low Risk,3,624,0.18269230769230768,0.12378568104670415,17.5,7.0,5.0
79,0,0.26769839068043316,Low Risk,17,563,0.23978685612788633,0.22136101905778993,16.689999999999998,8.0,5.0
578,0,0.2669073558473836,Low Risk,1,591,0.18274111675126903,0.15062946063792093,17.655,6.0,4.5
1269,0,0.2665531562795255,Low Risk,0,613,0.16802610114192496,0.20251975802517316,13.15,7.0,6.0
1358,0,0.26641075282453897,Low Risk,0,602,0.1744186046511628,0.2815816808309726,10.92,6.0,5.0
321,0,0.2660577070616169,Low Risk,4,618,0.16990291262135923,0.21623763064385812,39.02,17.0,12.0
297,0,0.2660300480407724,Low Risk,2,601,0.18635607321131448,0.18197072952047097,13.525,5.0,4.0
1662,0,0.2657265285596995,Low Risk,2,595,0.1361344537815126,0.17983031701396401,92.55,36.0,25.0
1922,0,0.26551891314721787,Low Risk,4,619,0.17447495961227788,0.09883806041541128,23.225,10.0,8.5
117,0,0.26537591522181536,Low Risk,3,649,0.14175654853620956,0.21810459924488235,27.91,17.0,15.0
1382,0,0.2644783113690702,Low Risk,1,655,0.17404580152671756,0.20156623515734198,20.705000000000002,7.0,6.0
1732,0,0.2643778554207666,Low Risk,1,574,0.16376306620209058,0.18012329340713415,27.055,12.0,10.5
2426,0,0.26431681126199885,Low Risk,1,573,0.19022687609075042,0.16685521091864783,19.630000000000003,11.0,4.0
1947,0,0.2642289332241723,Low Risk,2,566,0.14664310954063603,0.13401786278175887,73.72,26.0,21.0
